Criterion ID,Parent ID,Category
5554,5060,/World Localities/Asia/Southeast Asia/Brunei
5555,5060,/World Localities/Asia/Southeast Asia/Cambodia
5557,5060,/World Localities/Asia/Southeast Asia/East Timor
5061,5060,/World Localities/Asia/Southeast Asia/Indonesia
5703,5061,/World Localities/Asia/Southeast Asia/Indonesia/Java (Indonesia)
5892,5703,/World Localities/Asia/Southeast Asia/Indonesia/Java (Indonesia)/Bandung
5062,5703,/World Localities/Asia/Southeast Asia/Indonesia/Java (Indonesia)/Jakarta
5704,5061,/World Localities/Asia/Southeast Asia/Indonesia/Kalimantan
5705,5061,/World Localities/Asia/Southeast Asia/Indonesia/Maluku Islands
5706,5061,/World Localities/Asia/Southeast Asia/Indonesia/Nusa Tenggara
5361,5706,/World Localities/Asia/Southeast Asia/Indonesia/Nusa Tenggara/Bali
5707,5061,/World Localities/Asia/Southeast Asia/Indonesia/Sulawesi
5708,5061,/World Localities/Asia/Southeast Asia/Indonesia/Sumatra
5709,5061,/World Localities/Asia/Southeast Asia/Indonesia/Western New Guinea
5575,5060,/World Localities/Asia/Southeast Asia/Laos
5063,5060,/World Localities/Asia/Southeast Asia/Malaysia
5064,5063,/World Localities/Asia/Southeast Asia/Malaysia/Kuala Lumpur
5895,5063,/World Localities/Asia/Southeast Asia/Malaysia/Penang
5065,5060,/World Localities/Asia/Southeast Asia/Myanmar
5066,5060,/World Localities/Asia/Southeast Asia/Philippines
5668,5066,/World Localities/Asia/Southeast Asia/Philippines/Cebu
5067,5066,/World Localities/Asia/Southeast Asia/Philippines/Manila
5068,5060,/World Localities/Asia/Southeast Asia/Singapore
5069,5060,/World Localities/Asia/Southeast Asia/Thailand
5070,5069,/World Localities/Asia/Southeast Asia/Thailand/Bangkok
5810,5069,/World Localities/Asia/Southeast Asia/Thailand/Chiang Mai
5812,5069,/World Localities/Asia/Southeast Asia/Thailand/Pattaya
5811,5069,/World Localities/Asia/Southeast Asia/Thailand/Southern Thailand
5362,5811,/World Localities/Asia/Southeast Asia/Thailand/Southern Thailand/Phuket
5071,5060,/World Localities/Asia/Southeast Asia/Viet Nam
5072,5071,/World Localities/Asia/Southeast Asia/Viet Nam/Hanoi
5073,5071,/World Localities/Asia/Southeast Asia/Viet Nam/Ho Chi Minh City
5090,5028,/World Localities/Asia/West Asia
5552,5090,/World Localities/Asia/West Asia/Bahrain
5084,5090,/World Localities/Asia/West Asia/Iran
5902,5084,/World Localities/Asia/West Asia/Iran/Tehran
5092,5090,/World Localities/Asia/West Asia/Iraq
5093,5090,/World Localities/Asia/West Asia/Israel
5094,5093,/World Localities/Asia/West Asia/Israel/Jerusalem
5095,5093,/World Localities/Asia/West Asia/Israel/Tel Aviv
5096,5090,/World Localities/Asia/West Asia/Jordan
5558,5090,/World Localities/Asia/West Asia/Kuwait
5097,5090,/World Localities/Asia/West Asia/Lebanon
5578,5090,/World Localities/Asia/West Asia/Oman
5592,5090,/World Localities/Asia/West Asia/Palestine
5590,5090,/World Localities/Asia/West Asia/Qatar
5898,5590,/World Localities/Asia/West Asia/Qatar/Doha
5098,5090,/World Localities/Asia/West Asia/Saudi Arabia
5899,5098,/World Localities/Asia/West Asia/Saudi Arabia/Jeddah
5901,5098,/World Localities/Asia/West Asia/Saudi Arabia/Riyadh
5099,5090,/World Localities/Asia/West Asia/Syria
5100,5090,/World Localities/Asia/West Asia/Turkey
5834,5100,/World Localities/Asia/West Asia/Turkey/Aegean Turkey
5842,5834,/World Localities/Asia/West Asia/Turkey/Aegean Turkey/Izmir
5845,5834,/World Localities/Asia/West Asia/Turkey/Aegean Turkey/Muğla
5849,5845,/World Localities/Asia/West Asia/Turkey/Aegean Turkey/Muğla/Bodrum
5846,5834,/World Localities/Asia/West Asia/Turkey/Aegean Turkey/Pamukkale
5835,5100,/World Localities/Asia/West Asia/Turkey/Black Sea Turkey
5836,5100,/World Localities/Asia/West Asia/Turkey/Central Anatolia
5101,5836,/World Localities/Asia/West Asia/Turkey/Central Anatolia/Ankara
5844,5836,/World Localities/Asia/West Asia/Turkey/Central Anatolia/Cappadocia
5847,5836,/World Localities/Asia/West Asia/Turkey/Central Anatolia/Konya
5837,5100,/World Localities/Asia/West Asia/Turkey/Eastern Anatolia
5838,5100,/World Localities/Asia/West Asia/Turkey/Marmara Region
5841,5838,/World Localities/Asia/West Asia/Turkey/Marmara Region/Bursa
5102,5838,/World Localities/Asia/West Asia/Turkey/Marmara Region/Istanbul
5839,5100,/World Localities/Asia/West Asia/Turkey/Mediterranean Turkey
5848,5839,/World Localities/Asia/West Asia/Turkey/Mediterranean Turkey/Adana
5843,5839,/World Localities/Asia/West Asia/Turkey/Mediterranean Turkey/Antalya
5850,5839,/World Localities/Asia/West Asia/Turkey/Mediterranean Turkey/Mersin
5840,5100,/World Localities/Asia/West Asia/Turkey/Southeastern Anatolia
5103,5090,/World Localities/Asia/West Asia/United Arab Emirates
5903,5103,/World Localities/Asia/West Asia/United Arab Emirates/Abu Dhabi
5904,5103,/World Localities/Asia/West Asia/United Arab Emirates/Dubai
5581,5090,/World Localities/Asia/West Asia/Yemen
5104,5000,/World Localities/Europe
5565,5104,/World Localities/Europe/Central & Eastern Europe
5178,5565,/World Localities/Europe/Central & Eastern Europe/Austria
5853,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Burgenland
5854,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Carinthia
5855,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Lower Austria
5856,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Salzburg
5857,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Styria
5858,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Tyrol
5859,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Upper Austria
5179,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Vienna
5860,5178,/World Localities/Europe/Central & Eastern Europe/Austria/Vorarlberg
5556,5565,/World Localities/Europe/Central & Eastern Europe/Baltics
5128,5556,/World Localities/Europe/Central & Eastern Europe/Baltics/Estonia
5134,5556,/World Localities/Europe/Central & Eastern Europe/Baltics/Latvia
5135,5556,/World Localities/Europe/Central & Eastern Europe/Baltics/Lithuania
5108,5565,/World Localities/Europe/Central & Eastern Europe/Czech Republic
5109,5108,/World Localities/Europe/Central & Eastern Europe/Czech Republic/Prague
5105,5565,/World Localities/Europe/Central & Eastern Europe/Eastern Europe
5106,5105,/World Localities/Europe/Central & Eastern Europe/Eastern Europe/Belarus
5585,5105,/World Localities/Europe/Central & Eastern Europe/Eastern Europe/Moldova
5124,5105,/World Localities/Europe/Central & Eastern Europe/Eastern Europe/Ukraine
5628,5124,/World Localities/Europe/Central & Eastern Europe/Eastern Europe/Ukraine/Crimea
5619,5124,/World Localities/Europe/Central & Eastern Europe/Eastern Europe/Ukraine/Kiev
5188,5565,/World Localities/Europe/Central & Eastern Europe/Germany
5490,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Baden-Wuerttemberg
5884,5490,/World Localities/Europe/Central & Eastern Europe/Germany/Baden-Wuerttemberg/Stuttgart
5491,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Bavaria
5195,5491,/World Localities/Europe/Central & Eastern Europe/Germany/Bavaria/Munich
5189,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Berlin
5494,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Brandenburg
5495,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Bremen
5194,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Hamburg
5493,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Hesse
5193,5493,/World Localities/Europe/Central & Eastern Europe/Germany/Hesse/Frankfurt
5492,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Lower Saxony
5496,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Mecklenburg-Vorpommern
5489,5188,/World Localities/Europe/Central & Eastern Europe/Germany/North Rhine-Westphalia
5190,5489,/World Localities/Europe/Central & Eastern Europe/Germany/North Rhine-Westphalia/Cologne
5191,5489,/World Localities/Europe/Central & Eastern Europe/Germany/North Rhine-Westphalia/Dusseldorf
5192,5489,/World Localities/Europe/Central & Eastern Europe/Germany/North Rhine-Westphalia/Essen (Ruhr Area)
5497,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Rhineland-Palatinate
5498,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Saarland
5499,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Saxony
5500,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Saxony-Anhalt
5501,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Schleswig-Holstein
5502,5188,/World Localities/Europe/Central & Eastern Europe/Germany/Thuringia
5110,5565,/World Localities/Europe/Central & Eastern Europe/Hungary
5111,5110,/World Localities/Europe/Central & Eastern Europe/Hungary/Budapest
5566,5565,/World Localities/Europe/Central & Eastern Europe/Liechtenstein
5112,5565,/World Localities/Europe/Central & Eastern Europe/Poland
5113,5112,/World Localities/Europe/Central & Eastern Europe/Poland/Katowice (Upper Silesian)
5114,5112,/World Localities/Europe/Central & Eastern Europe/Poland/Krakow
5115,5112,/World Localities/Europe/Central & Eastern Europe/Poland/Warsaw
5116,5112,/World Localities/Europe/Central & Eastern Europe/Poland/Wroclaw
5117,5112,/World Localities/Europe/Central & Eastern Europe/Poland/Łódź
5123,5565,/World Localities/Europe/Central & Eastern Europe/Slovakia
5170,5565,/World Localities/Europe/Central & Eastern Europe/Slovenia
5200,5565,/World Localities/Europe/Central & Eastern Europe/Switzerland
5201,5200,/World Localities/Europe/Central & Eastern Europe/Switzerland/Geneva
5202,5200,/World Localities/Europe/Central & Eastern Europe/Switzerland/Zurich
5150,5104,/World Localities/Europe/Mediterranean Europe
5091,5150,/World Localities/Europe/Mediterranean Europe/Cyprus
5155,5150,/World Localities/Europe/Mediterranean Europe/Italy
5626,5155,/World Localities/Europe/Mediterranean Europe/Italy/Abruzzo
5722,5155,/World Localities/Europe/Mediterranean Europe/Italy/Aosta Valley
5720,5155,/World Localities/Europe/Mediterranean Europe/Italy/Basilicata
5513,5155,/World Localities/Europe/Mediterranean Europe/Italy/Calabria
5504,5155,/World Localities/Europe/Mediterranean Europe/Italy/Campania
5160,5504,/World Localities/Europe/Mediterranean Europe/Italy/Campania/Naples
5771,5504,/World Localities/Europe/Mediterranean Europe/Italy/Campania/Salerno & Amalfi Coast
5508,5155,/World Localities/Europe/Mediterranean Europe/Italy/Emilia-Romagna
5886,5508,/World Localities/Europe/Mediterranean Europe/Italy/Emilia-Romagna/Bologna
5717,5155,/World Localities/Europe/Mediterranean Europe/Italy/Friuli-Venezia Giulia
5505,5155,/World Localities/Europe/Mediterranean Europe/Italy/Lazio
5162,5505,/World Localities/Europe/Mediterranean Europe/Italy/Lazio/Rome
5511,5155,/World Localities/Europe/Mediterranean Europe/Italy/Liguria
5158,5511,/World Localities/Europe/Mediterranean Europe/Italy/Liguria/Genoa
5503,5155,/World Localities/Europe/Mediterranean Europe/Italy/Lombardy
5159,5503,/World Localities/Europe/Mediterranean Europe/Italy/Lombardy/Milan
5716,5155,/World Localities/Europe/Mediterranean Europe/Italy/Marche
5721,5155,/World Localities/Europe/Mediterranean Europe/Italy/Molise
5507,5155,/World Localities/Europe/Mediterranean Europe/Italy/Piedmont
5164,5507,/World Localities/Europe/Mediterranean Europe/Italy/Piedmont/Turin
5509,5155,/World Localities/Europe/Mediterranean Europe/Italy/Puglia
5156,5509,/World Localities/Europe/Mediterranean Europe/Italy/Puglia/Bari
5512,5155,/World Localities/Europe/Mediterranean Europe/Italy/Sardinia
5163,5155,/World Localities/Europe/Mediterranean Europe/Italy/Sicily
5161,5163,/World Localities/Europe/Mediterranean Europe/Italy/Sicily/Palermo
5718,5155,/World Localities/Europe/Mediterranean Europe/Italy/Trentino-Alto Adige
5510,5155,/World Localities/Europe/Mediterranean Europe/Italy/Tuscany
5157,5510,/World Localities/Europe/Mediterranean Europe/Italy/Tuscany/Florence
5719,5155,/World Localities/Europe/Mediterranean Europe/Italy/Umbria
5506,5155,/World Localities/Europe/Mediterranean Europe/Italy/Veneto
5165,5506,/World Localities/Europe/Mediterranean Europe/Italy/Veneto/Venice
5166,5150,/World Localities/Europe/Mediterranean Europe/Malta
5586,5150,/World Localities/Europe/Mediterranean Europe/Monaco
5167,5150,/World Localities/Europe/Mediterranean Europe/Portugal
5887,5167,/World Localities/Europe/Mediterranean Europe/Portugal/Algarve
5773,5167,/World Localities/Europe/Mediterranean Europe/Portugal/Azores & Madeira
5168,5167,/World Localities/Europe/Mediterranean Europe/Portugal/Lisbon
5772,5167,/World Localities/Europe/Mediterranean Europe/Portugal/Porto
5587,5150,/World Localities/Europe/Mediterranean Europe/San Marino
5171,5150,/World Localities/Europe/Mediterranean Europe/Spain
5476,5171,/World Localities/Europe/Mediterranean Europe/Spain/Andalucia
5891,5476,/World Localities/Europe/Mediterranean Europe/Spain/Andalucia/Cordoba
5616,5476,/World Localities/Europe/Mediterranean Europe/Spain/Andalucia/Cádiz
5893,5476,/World Localities/Europe/Mediterranean Europe/Spain/Andalucia/Granada
5174,5476,/World Localities/Europe/Mediterranean Europe/Spain/Andalucia/Málaga
5175,5476,/World Localities/Europe/Mediterranean Europe/Spain/Andalucia/Seville
5485,5171,/World Localities/Europe/Mediterranean Europe/Spain/Aragon
5487,5171,/World Localities/Europe/Mediterranean Europe/Spain/Asturias
5488,5171,/World Localities/Europe/Mediterranean Europe/Spain/Balearic Islands
5481,5171,/World Localities/Europe/Mediterranean Europe/Spain/Basque Country
5890,5481,/World Localities/Europe/Mediterranean Europe/Spain/Basque Country/Bilbao
5482,5171,/World Localities/Europe/Mediterranean Europe/Spain/Canary Islands
5770,5171,/World Localities/Europe/Mediterranean Europe/Spain/Cantabria
5480,5171,/World Localities/Europe/Mediterranean Europe/Spain/Castile and León
5483,5171,/World Localities/Europe/Mediterranean Europe/Spain/Castile-La Mancha
5477,5171,/World Localities/Europe/Mediterranean Europe/Spain/Catalonia
5172,5477,/World Localities/Europe/Mediterranean Europe/Spain/Catalonia/Barcelona
5486,5171,/World Localities/Europe/Mediterranean Europe/Spain/Extremadura
5479,5171,/World Localities/Europe/Mediterranean Europe/Spain/Galicia
5911,5171,/World Localities/Europe/Mediterranean Europe/Spain/La Rioja
5173,5171,/World Localities/Europe/Mediterranean Europe/Spain/Madrid
5484,5171,/World Localities/Europe/Mediterranean Europe/Spain/Murcia
5913,5171,/World Localities/Europe/Mediterranean Europe/Spain/Navarra
5478,5171,/World Localities/Europe/Mediterranean Europe/Spain/Valencian Community
5889,5478,/World Localities/Europe/Mediterranean Europe/Spain/Valencian Community/Alicante
5176,5478,/World Localities/Europe/Mediterranean Europe/Spain/Valencian Community/Valencia
5769,5150,/World Localities/Europe/Mediterranean Europe/Vatican City
5125,5104,/World Localities/Europe/Nordic Countries
5126,5125,/World Localities/Europe/Nordic Countries/Denmark
5127,5126,/World Localities/Europe/Nordic Countries/Denmark/Copenhagen
5129,5125,/World Localities/Europe/Nordic Countries/Finland
5130,5129,/World Localities/Europe/Nordic Countries/Finland/Helsinki
5679,5125,/World Localities/Europe/Nordic Countries/Greenland
5131,5125,/World Localities/Europe/Nordic Countries/Iceland
5136,5125,/World Localities/Europe/Nordic Countries/Norway
5137,5136,/World Localities/Europe/Nordic Countries/Norway/Oslo
5138,5125,/World Localities/Europe/Nordic Countries/Sweden
5139,5138,/World Localities/Europe/Nordic Countries/Sweden/Stockholm
5567,5104,/World Localities/Europe/Southeastern Europe
5582,5567,/World Localities/Europe/Southeastern Europe/Albania
5151,5567,/World Localities/Europe/Southeastern Europe/Bosnia and Herzegovina
5107,5567,/World Localities/Europe/Southeastern Europe/Bulgaria
5888,5107,/World Localities/Europe/Southeastern Europe/Bulgaria/Sofia
5152,5567,/World Localities/Europe/Southeastern Europe/Croatia
5153,5567,/World Localities/Europe/Southeastern Europe/Greece
5831,5153,/World Localities/Europe/Southeastern Europe/Greece/Aegean Islands
5154,5153,/World Localities/Europe/Southeastern Europe/Greece/Athens
5825,5153,/World Localities/Europe/Southeastern Europe/Greece/Crete
5767,5567,/World Localities/Europe/Southeastern Europe/Kosovo
5768,5567,/World Localities/Europe/Southeastern Europe/Montenegro
5584,5567,/World Localities/Europe/Southeastern Europe/North Macedonia
5118,5567,/World Localities/Europe/Southeastern Europe/Romania
5119,5118,/World Localities/Europe/Southeastern Europe/Romania/Bucharest
5169,5567,/World Localities/Europe/Southeastern Europe/Serbia
5177,5104,/World Localities/Europe/Western Europe
5583,5177,/World Localities/Europe/Western Europe/Andorra
5534,5177,/World Localities/Europe/Western Europe/Benelux
5180,5534,/World Localities/Europe/Western Europe/Benelux/Belgium
5181,5180,/World Localities/Europe/Western Europe/Benelux/Belgium/Brussels
5851,5180,/World Localities/Europe/Western Europe/Benelux/Belgium/Flanders
5852,5180,/World Localities/Europe/Western Europe/Benelux/Belgium/Wallonia
5196,5534,/World Localities/Europe/Western Europe/Benelux/Luxembourg
5197,5534,/World Localities/Europe/Western Europe/Benelux/Netherlands
5861,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Drenthe
5862,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Flevoland
5863,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Friesland
5864,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Gelderland
5865,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Groningen
5866,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Limburg
5867,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/North Brabant
5868,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/North Holland
5198,5868,/World Localities/Europe/Western Europe/Benelux/Netherlands/North Holland/Amsterdam
5869,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Overijssel
5870,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/South Holland
5199,5870,/World Localities/Europe/Western Europe/Benelux/Netherlands/South Holland/Rotterdam
5871,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Utrecht
5872,5197,/World Localities/Europe/Western Europe/Benelux/Netherlands/Zeeland
5182,5177,/World Localities/Europe/Western Europe/France
5533,5182,/World Localities/Europe/Western Europe/France/Central France
5681,5533,/World Localities/Europe/Western Europe/France/Central France/Centre-Val De Loire
5531,5182,/World Localities/Europe/Western Europe/France/East France
5875,5531,/World Localities/Europe/Western Europe/France/East France/Bourgogne-Franche-Comté
5684,5875,/World Localities/Europe/Western Europe/France/East France/Bourgogne-Franche-Comté/Burgundy
5686,5875,/World Localities/Europe/Western Europe/France/East France/Bourgogne-Franche-Comté/Franche-Comté
5874,5531,/World Localities/Europe/Western Europe/France/East France/Grand-Est
5683,5874,/World Localities/Europe/Western Europe/France/East France/Grand-Est/Alsace
5610,5683,/World Localities/Europe/Western Europe/France/East France/Grand-Est/Alsace/Strasbourg
5685,5874,/World Localities/Europe/Western Europe/France/East France/Grand-Est/Champagne-Ardenne
5687,5874,/World Localities/Europe/Western Europe/France/East France/Grand-Est/Lorraine
5608,5182,/World Localities/Europe/Western Europe/France/French Overseas (DOM-TOM)
5532,5182,/World Localities/Europe/Western Europe/France/North France
5877,5532,/World Localities/Europe/Western Europe/France/North France/Hauts-de-France
5690,5877,/World Localities/Europe/Western Europe/France/North France/Hauts-de-France/Nord-Pas-de-Calais
5611,5690,/World Localities/Europe/Western Europe/France/North France/Hauts-de-France/Nord-Pas-de-Calais/Lille
5691,5877,/World Localities/Europe/Western Europe/France/North France/Hauts-de-France/Picardy
5878,5532,/World Localities/Europe/Western Europe/France/North France/Normandy
5688,5878,/World Localities/Europe/Western Europe/France/North France/Normandy/Lower Normandy
5689,5878,/World Localities/Europe/Western Europe/France/North France/Normandy/Upper Normandy
5528,5182,/World Localities/Europe/Western Europe/France/South East France
5876,5528,/World Localities/Europe/Western Europe/France/South East France/Auvergne-Rhône-Alpes
5680,5876,/World Localities/Europe/Western Europe/France/South East France/Auvergne-Rhône-Alpes/Auvergne
5693,5876,/World Localities/Europe/Western Europe/France/South East France/Auvergne-Rhône-Alpes/Rhône-Alpes
5183,5693,/World Localities/Europe/Western Europe/France/South East France/Auvergne-Rhône-Alpes/Rhône-Alpes/Lyon
5617,5528,/World Localities/Europe/Western Europe/France/South East France/Corsica
5692,5528,/World Localities/Europe/Western Europe/France/South East France/Provence-Alpes-Côte d'Azur
5184,5692,/World Localities/Europe/Western Europe/France/South East France/Provence-Alpes-Côte d'Azur/Marseille
5185,5692,/World Localities/Europe/Western Europe/France/South East France/Provence-Alpes-Côte d'Azur/Nice
5527,5182,/World Localities/Europe/Western Europe/France/South West France
5880,5527,/World Localities/Europe/Western Europe/France/South West France/Nouvelle-Aquitaine
5694,5880,/World Localities/Europe/Western Europe/France/South West France/Nouvelle-Aquitaine/Aquitaine
5613,5694,/World Localities/Europe/Western Europe/France/South West France/Nouvelle-Aquitaine/Aquitaine/Bordeaux
5682,5880,/World Localities/Europe/Western Europe/France/South West France/Nouvelle-Aquitaine/Limousin
5699,5880,/World Localities/Europe/Western Europe/France/South West France/Nouvelle-Aquitaine/Poitou-Charentes
5879,5527,/World Localities/Europe/Western Europe/France/South West France/Occitanie
5695,5879,/World Localities/Europe/Western Europe/France/South West France/Occitanie/Languedoc-Roussillon
5612,5695,/World Localities/Europe/Western Europe/France/South West France/Occitanie/Languedoc-Roussillon/Montpellier
5696,5879,/World Localities/Europe/Western Europe/France/South West France/Occitanie/Midi-Pyrénées
5187,5696,/World Localities/Europe/Western Europe/France/South West France/Occitanie/Midi-Pyrénées/Toulouse
5530,5182,/World Localities/Europe/Western Europe/France/West France
5697,5530,/World Localities/Europe/Western Europe/France/West France/Brittany
5614,5697,/World Localities/Europe/Western Europe/France/West France/Brittany/Rennes
5698,5530,/World Localities/Europe/Western Europe/France/West France/Pays de la Loire
5609,5698,/World Localities/Europe/Western Europe/France/West France/Pays de la Loire/Nantes
5529,5182,/World Localities/Europe/Western Europe/France/Île-de-France
5186,5529,/World Localities/Europe/Western Europe/France/Île-de-France/Paris
5132,5177,/World Localities/Europe/Western Europe/Ireland
5133,5132,/World Localities/Europe/Western Europe/Ireland/Dublin
5140,5177,/World Localities/Europe/Western Europe/United Kingdom
5440,5140,/World Localities/Europe/Western Europe/United Kingdom/England
5447,5440,/World Localities/Europe/Western Europe/United Kingdom/England/East Midlands
5446,5440,/World Localities/Europe/Western Europe/United Kingdom/England/East of England
5147,5440,/World Localities/Europe/Western Europe/United Kingdom/England/London (UK)
5451,5440,/World Localities/Europe/Western Europe/United Kingdom/England/North East England
5450,5440,/World Localities/Europe/Western Europe/United Kingdom/England/North West England
5146,5450,/World Localities/Europe/Western Europe/United Kingdom/England/North West England/Liverpool
5148,5450,/World Localities/Europe/Western Europe/United Kingdom/England/North West England/Manchester
5444,5440,/World Localities/Europe/Western Europe/United Kingdom/England/South East England
5445,5440,/World Localities/Europe/Western Europe/United Kingdom/England/South West England
5142,5445,/World Localities/Europe/Western Europe/United Kingdom/England/South West England/Bristol
5448,5440,/World Localities/Europe/Western Europe/United Kingdom/England/West Midlands
5141,5448,/World Localities/Europe/Western Europe/United Kingdom/England/West Midlands/Birmingham (UK)
5449,5440,/World Localities/Europe/Western Europe/United Kingdom/England/Yorkshire
5145,5449,/World Localities/Europe/Western Europe/United Kingdom/England/Yorkshire/Leeds-Bradford
5149,5449,/World Localities/Europe/Western Europe/United Kingdom/England/Yorkshire/Sheffield
5443,5140,/World Localities/Europe/Western Europe/United Kingdom/Northern Ireland
5441,5140,/World Localities/Europe/Western Europe/United Kingdom/Scotland
5143,5441,/World Localities/Europe/Western Europe/United Kingdom/Scotland/Edinburgh
5144,5441,/World Localities/Europe/Western Europe/United Kingdom/Scotland/Glasgow
5442,5140,/World Localities/Europe/Western Europe/United Kingdom/Wales
5203,5000,/World Localities/Latin America
5204,5203,/World Localities/Latin America/Caribbean
5550,5204,/World Localities/Latin America/Caribbean/Antigua & Barbuda
5569,5204,"/World Localities/Latin America/Caribbean/Aruba, Bonaire & Curaçao"
5360,5204,/World Localities/Latin America/Caribbean/Bahamas
5894,5360,/World Localities/Latin America/Caribbean/Bahamas/Nassau
5559,5204,/World Localities/Latin America/Caribbean/Barbados
5570,5204,/World Localities/Latin America/Caribbean/Cayman Islands
5205,5204,/World Localities/Latin America/Caribbean/Cuba
5560,5204,/World Localities/Latin America/Caribbean/Dominica
5206,5204,/World Localities/Latin America/Caribbean/Dominican Republic
5561,5204,/World Localities/Latin America/Caribbean/Grenada
5700,5204,/World Localities/Latin America/Caribbean/Guadeloupe
5562,5204,/World Localities/Latin America/Caribbean/Haiti
5439,5204,/World Localities/Latin America/Caribbean/Jamaica
5701,5204,/World Localities/Latin America/Caribbean/Martinique
5207,5204,/World Localities/Latin America/Caribbean/Puerto Rico
5563,5204,/World Localities/Latin America/Caribbean/Saint Kitts & Nevis
5564,5204,/World Localities/Latin America/Caribbean/Saint Lucia
5572,5204,/World Localities/Latin America/Caribbean/Saint Vincent & Grenadines
5573,5204,/World Localities/Latin America/Caribbean/Trinidad & Tobago
5571,5204,/World Localities/Latin America/Caribbean/Virgin Islands
5208,5203,/World Localities/Latin America/Central America
5549,5208,/World Localities/Latin America/Central America/Belize
5209,5208,/World Localities/Latin America/Central America/Costa Rica
5548,5208,/World Localities/Latin America/Central America/El Salvador
5547,5208,/World Localities/Latin America/Central America/Guatemala
5546,5208,/World Localities/Latin America/Central America/Honduras
5210,5208,/World Localities/Latin America/Central America/Mexico
5792,5210,/World Localities/Latin America/Central America/Mexico/Baja California
5813,5792,/World Localities/Latin America/Central America/Mexico/Baja California/Los Cabos
5214,5792,/World Localities/Latin America/Central America/Mexico/Baja California/Tijuana
5797,5210,/World Localities/Latin America/Central America/Mexico/Central Mexico
5814,5797,/World Localities/Latin America/Central America/Mexico/Central Mexico/Cuernavaca (Morelos)
5801,5797,/World Localities/Latin America/Central America/Mexico/Central Mexico/Guanajuato
5212,5797,/World Localities/Latin America/Central America/Mexico/Central Mexico/Mexico City
5798,5797,/World Localities/Latin America/Central America/Mexico/Central Mexico/Mexico State
5800,5797,/World Localities/Latin America/Central America/Mexico/Central Mexico/Puebla
5799,5797,/World Localities/Latin America/Central America/Mexico/Central Mexico/Veracruz
5793,5210,/World Localities/Latin America/Central America/Mexico/Northern Mexico
5795,5793,/World Localities/Latin America/Central America/Mexico/Northern Mexico/Chihuahua
5794,5793,/World Localities/Latin America/Central America/Mexico/Northern Mexico/Nuevo León
5213,5794,/World Localities/Latin America/Central America/Mexico/Northern Mexico/Nuevo León/Monterrey
5796,5793,/World Localities/Latin America/Central America/Mexico/Northern Mexico/Tamaulipas
5802,5210,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)
5806,5802,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Chiapas
5803,5802,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Guerrero
5815,5803,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Guerrero/Acapulco
5805,5802,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Jalisco
5211,5805,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Jalisco/Guadalajara
5816,5805,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Jalisco/Puerto Vallarta
5807,5802,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Michoacán
5804,5802,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Oaxaca
5808,5802,/World Localities/Latin America/Central America/Mexico/Pacific Coast (Mexico)/Sinaloa
5809,5210,/World Localities/Latin America/Central America/Mexico/Yucatán Peninsula
